packet_number,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
21861,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
21862,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21863,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21864,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21865,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21866,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21867,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21868,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21869,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21870,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21871,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21872,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21873,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21874,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21875,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,1
21876,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
21877,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21878,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21879,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
21880,Probe Response,193,34,-24,920,0,5,0,0,1,0,0,0,720,0
21881,Probe Response,193,34,-26,920,0,5,0,0,1,0,0,0,720,0
21882,Probe Response,193,34,-22,920,0,5,0,0,1,0,0,0,720,0
21883,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21884,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21885,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21886,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21887,Authentication,68,34,-32,920,0,11,0,0,1,0,0,0,720,0
21888,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21889,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
21890,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21891,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21892,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21893,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21894,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
21895,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21896,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21897,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21898,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
21899,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21900,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
21901,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21902,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21903,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21904,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21905,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
21906,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21907,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
21908,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21909,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21910,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21911,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
21912,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21913,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21914,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21915,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
21916,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
21917,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21918,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
21919,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21920,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
21921,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21922,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21923,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21924,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21925,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
21926,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21927,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21928,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
21929,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
21930,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21931,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21932,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21933,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
21934,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21935,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21936,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21937,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21938,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
21939,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
21940,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21941,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
21942,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21943,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21944,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
21945,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21946,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21947,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21948,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21949,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
21950,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
21951,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21952,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21953,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21954,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
21955,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21956,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
21957,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21958,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
21959,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21960,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21961,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21962,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
21963,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21964,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21965,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21966,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21967,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
21968,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
21969,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21970,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21971,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21972,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21973,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
21974,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21975,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21976,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21977,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
21978,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21979,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
21980,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21981,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21982,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21983,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
21984,Authentication,68,34,-25,920,0,11,0,0,0,0,0,0,720,0
21985,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21986,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21987,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21988,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21989,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21990,Authentication,68,34,-28,920,0,11,0,0,1,0,0,0,720,0
21991,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21992,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
21993,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21994,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
21995,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
21996,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
21997,Authentication,68,34,-27,920,0,11,0,0,0,0,0,0,720,0
21998,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
21999,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
22000,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22001,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
22002,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
22003,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
22004,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
22005,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
22006,Authentication,68,34,-26,920,0,11,0,0,1,0,0,0,720,0
22007,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
22008,Authentication,68,34,-28,920,0,11,0,0,0,0,0,0,720,0
22009,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22010,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22011,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22012,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
22013,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22014,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
22015,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22016,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22017,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
22018,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22019,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22020,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22021,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22022,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22023,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22024,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22025,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22026,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22027,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22028,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22029,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,1
22030,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22031,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22032,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
22033,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22034,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22035,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
22036,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22037,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22038,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22039,Authentication,68,34,-25,920,0,11,0,0,0,0,0,0,720,0
22040,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22041,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22042,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22043,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22044,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22045,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22046,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
22047,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22048,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22049,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
22050,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22051,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22052,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22053,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22054,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22055,Authentication,68,34,-21,920,0,11,0,0,1,0,0,0,720,0
22056,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22057,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22058,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22059,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22060,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22061,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22062,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22063,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22064,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22065,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22066,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
22067,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22068,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22069,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22070,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22071,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22072,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22073,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22074,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22075,Authentication,68,34,-21,920,0,11,0,0,1,0,0,0,720,0
22076,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
22077,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22078,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22079,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22080,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
22081,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
22082,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
22083,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22084,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22085,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
22086,Authentication,68,34,-21,920,0,11,0,0,1,0,0,0,720,0
22087,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22088,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22089,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22090,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22091,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22092,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22093,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22094,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
22095,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22096,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22097,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22098,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22099,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
22100,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22101,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22102,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22103,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22104,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22105,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22106,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22107,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22108,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22109,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22110,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22111,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22112,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22113,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22114,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22115,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
22116,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22117,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22118,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22119,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22120,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22121,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22122,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
22123,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22124,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22125,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22126,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22127,Authentication,68,34,-26,920,0,11,0,0,0,0,0,0,720,0
22128,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22129,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22130,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22131,Authentication,68,34,-25,920,0,11,0,0,0,0,0,0,720,0
22132,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
22133,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22134,Authentication,68,34,-25,920,0,11,0,0,1,0,0,0,720,0
22135,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
22136,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22137,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22138,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22139,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22140,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22141,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22142,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22143,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22144,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22145,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22146,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
22147,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22148,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22149,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22150,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
22151,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22152,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22153,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22154,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22155,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22156,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22157,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22158,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22159,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22160,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22161,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22162,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
22163,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,1
22164,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22165,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22166,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
22167,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22168,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22169,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22170,Authentication,68,34,-27,920,0,11,0,0,1,0,0,0,720,0
22171,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22172,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22173,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22174,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
22175,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22176,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22177,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22178,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22179,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22180,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
22181,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22182,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22183,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
22184,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22185,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22186,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22187,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22188,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22189,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22190,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22191,Authentication,68,34,-24,920,0,11,0,0,0,0,0,0,720,0
22192,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22193,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22194,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22195,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22196,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22197,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22198,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
22199,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22200,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22201,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22202,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22203,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22204,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22205,S1G Beacon,132,34,0,920,3,1,,,,,,,0,1
22206,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22207,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22208,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22209,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22210,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22211,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22212,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22213,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22214,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22215,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22216,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22217,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22218,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22219,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
22220,Authentication,68,34,-22,920,0,11,0,0,0,0,0,0,720,0
22221,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22222,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22223,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22224,S1G Beacon,61,34,0,920,3,1,,,,,,,0,1
22225,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22226,Authentication,68,34,-24,920,0,11,0,0,1,0,0,0,720,0
22227,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
22228,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22229,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22230,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22231,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22232,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
22233,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
22234,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22235,Authentication,68,34,-22,920,0,11,0,0,1,0,0,0,720,0
22236,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
22237,Authentication,68,34,-23,920,0,11,0,0,0,0,0,0,720,0
22238,Authentication,68,34,-23,920,0,11,0,0,1,0,0,0,720,0
