packet_number,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
5094,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5095,QoS Data,112,34,-51,920,2,8,1,0,0,0,0,0,720,0
5097,QoS Data,112,34,-77,920,2,8,0,0,0,0,0,0,720,0
5099,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5100,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5101,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5102,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5103,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5104,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5105,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5106,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5107,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5108,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5110,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5111,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5112,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
5113,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5114,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5115,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5116,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5117,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5118,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5119,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5120,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5121,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
5122,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5123,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5124,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5126,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5127,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5128,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
5129,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5130,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
5131,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5132,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5133,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5134,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5135,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5136,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5137,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5138,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5139,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
5140,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
5141,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5142,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5144,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
5145,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
5146,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5147,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5148,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5149,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
5150,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5151,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5152,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5153,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5154,QoS Data,134,34,-57,920,2,8,1,0,0,0,0,0,720,0
5156,QoS Data,134,34,-76,920,2,8,0,0,0,0,0,0,720,0
5158,QoS Data,115,34,-53,920,2,8,1,0,0,0,0,0,720,0
5161,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5162,QoS Data,112,34,-54,920,2,8,1,0,0,0,0,0,720,0
5165,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5166,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5167,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5168,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
5169,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5170,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5171,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5172,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5173,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5174,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5175,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5176,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5177,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
5178,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5179,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5180,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5181,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5182,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5184,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5186,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5188,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5190,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
5191,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5194,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5196,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
5198,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5200,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5202,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5204,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5206,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5207,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
5209,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5211,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5212,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5213,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5214,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5215,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5216,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5217,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5218,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
5219,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5220,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5221,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5222,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5223,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5225,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5226,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5228,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5229,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
5230,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5231,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5232,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5233,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5234,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5235,QoS Data,132,34,-53,920,2,8,1,0,0,0,0,0,720,0
5236,QoS Data,132,34,-52,920,2,8,1,0,1,0,0,0,720,0
5238,QoS Data,132,34,-75,920,2,8,0,0,0,0,0,0,720,0
5240,QoS Data,115,34,-52,920,2,8,1,0,0,0,0,0,720,0
5243,QoS Data,112,34,-52,920,2,8,1,0,0,0,0,0,720,0
5246,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5248,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5249,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
5250,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5251,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5252,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5253,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5254,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5255,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5256,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5257,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5258,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
5259,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5260,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5261,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5262,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5264,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5265,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5266,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5267,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5268,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
5269,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5270,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
5271,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5272,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5273,S1G Beacon,61,34,-5,920,3,1,,,,,,,0,1
5274,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5275,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5276,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5277,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
5278,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5279,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5280,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5282,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5283,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5284,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5285,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5286,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
5287,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5288,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5289,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5290,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5291,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,1
5292,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,1
5293,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,1
5294,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5295,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
5296,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5297,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5298,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5299,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5300,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5301,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5302,QoS Data,134,34,-51,920,2,8,1,0,0,0,0,0,720,0
5304,QoS Data,134,34,-74,920,2,8,0,0,0,0,0,0,720,0
5306,QoS Data,115,34,-52,920,2,8,1,0,0,0,0,0,720,0
5309,QoS Data,112,34,-51,920,2,8,1,0,0,0,0,0,720,0
5311,QoS Data,112,34,-72,920,2,8,0,0,0,0,0,0,720,0
5313,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,1
5314,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5315,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
5316,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5317,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5318,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5319,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5320,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,1
5321,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,1
5322,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5323,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5324,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
5326,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5327,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5328,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5329,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5330,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5331,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5332,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5333,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
5334,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5335,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5336,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5337,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5338,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5339,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5340,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5341,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5342,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
5343,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5344,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5345,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5346,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5347,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5348,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5349,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5350,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5351,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
5352,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5353,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5354,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5355,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5356,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5357,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5359,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5360,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
5361,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5362,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5363,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5364,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5365,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5366,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5372,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5375,QoS Data,132,34,-49,920,2,8,1,0,0,0,0,0,720,0
5377,QoS Data,132,34,-76,920,2,8,0,0,0,0,0,0,720,0
5379,QoS Data,115,34,-57,920,2,8,1,0,0,0,0,0,720,0
5382,QoS Data,112,34,-50,920,2,8,1,0,0,0,0,0,720,0
5385,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5386,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
5387,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5388,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5389,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5390,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5391,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5392,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5393,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5394,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5395,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
5396,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5397,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5398,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5399,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5400,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5401,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5402,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5403,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5404,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
5405,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5406,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5407,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5408,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5410,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5411,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5412,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5413,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5414,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
5415,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5416,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5417,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5418,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5419,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5420,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5421,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5422,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
5423,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
5424,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,1
5425,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5426,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5427,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5428,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5429,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5430,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5431,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5432,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
5433,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5434,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5435,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5436,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5437,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5438,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5439,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5440,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5441,QoS Data,134,34,-52,920,2,8,1,0,0,0,0,0,720,0
5443,QoS Data,134,34,-74,920,2,8,0,0,0,0,0,0,720,0
5445,QoS Data,115,34,-51,920,2,8,1,0,0,0,0,0,720,0
5447,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
5449,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5450,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5452,QoS Data,112,34,-51,920,2,8,1,0,0,0,0,0,720,0
5455,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5456,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5457,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5458,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5459,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5460,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
5461,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5462,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5463,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5464,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5465,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5466,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5467,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5468,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5469,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
5470,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5471,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5472,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5473,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5474,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5475,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5476,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
5477,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5478,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
5479,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5480,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
5482,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5484,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5486,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5488,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5490,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5492,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5494,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
5496,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5498,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5500,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5502,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5504,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5506,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
5508,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
5509,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
5510,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
5511,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5512,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5513,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
5514,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5515,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5516,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5517,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5518,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5519,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
5520,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5521,QoS Data,134,34,-49,920,2,8,1,0,0,0,0,0,720,0
5523,QoS Data,134,34,-74,920,2,8,0,0,0,0,0,0,720,0
5525,QoS Data,115,34,-54,920,2,8,1,0,0,0,0,0,720,0
5528,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5529,QoS Data,112,34,-50,920,2,8,1,0,0,0,0,0,720,0
5531,QoS Data,112,34,-74,920,2,8,0,0,0,0,0,0,720,0
5533,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5534,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5535,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5536,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5537,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5538,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
5539,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5540,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5541,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5542,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5543,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5545,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
5546,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5547,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5548,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
5549,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5550,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5551,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5552,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5553,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5554,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5555,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5556,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5557,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
5558,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5559,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
5560,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5564,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5570,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
5571,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5572,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5573,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5574,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
5575,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5576,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5577,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5578,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5579,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5580,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5581,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
5583,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
5584,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
5585,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
5586,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5587,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
5589,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5590,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5591,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
5592,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
5593,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
5594,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
5595,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
